NeuralNetwork(
  (linear_afunc_stack): Sequential(
    (0): BatchNorm1d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (1): Linear(in_features=5, out_features=200, bias=True)
Epoch 108/200, Iteration 3/25, Loss: 0.0067
Epoch 108/200, Iteration 4/25, Loss: 0.0220
Epoch 108/200, Iteration 5/25, Loss: 0.0158
Epoch 108/200, Iteration 6/25, Loss: 0.0141
Epoch 108/200, Iteration 7/25, Loss: 0.0167
Epoch 108/200, Iteration 8/25, Loss: 0.0157
Epoch 108/200, Iteration 9/25, Loss: 0.0115
Epoch 108/200, Iteration 10/25, Loss: 0.0076
Epoch 108/200, Iteration 11/25, Loss: 0.0170
Epoch 108/200, Iteration 12/25, Loss: 0.0113
Epoch 108/200, Iteration 13/25, Loss: 0.0135
Epoch 108/200, Iteration 14/25, Loss: 0.0127
Epoch 108/200, Iteration 15/25, Loss: 0.0085
Epoch 108/200, Iteration 16/25, Loss: 0.0120
Epoch 108/200, Iteration 17/25, Loss: 0.0264
Epoch 108/200, Iteration 18/25, Loss: 0.0367
Epoch 108/200, Iteration 19/25, Loss: 0.0118
Epoch 108/200, Iteration 20/25, Loss: 0.0232
Epoch 108/200, Iteration 21/25, Loss: 0.0150
Epoch 108/200, Iteration 22/25, Loss: 0.0084
Epoch 108/200, Iteration 23/25, Loss: 0.0119
Epoch 108/200, Iteration 24/25, Loss: 0.0330
Epoch 108/200, Iteration 25/25, Loss: 0.0144
Train Error:
 Accuracy: 94.12%, Avg loss: 0.006423, MRE: 0.512454
Test Error:
 Accuracy: 92.0%, Avg loss: 0.007064, MRE: 2.145338
Epoch 109/200, Iteration 1/25, Loss: 0.0109
Epoch 109/200, Iteration 2/25, Loss: 0.0069
Epoch 109/200, Iteration 3/25, Loss: 0.0121
Epoch 109/200, Iteration 4/25, Loss: 0.0221
Epoch 109/200, Iteration 5/25, Loss: 0.0113
Epoch 109/200, Iteration 6/25, Loss: 0.0062
Epoch 109/200, Iteration 7/25, Loss: 0.0083
Epoch 109/200, Iteration 8/25, Loss: 0.0114
Epoch 109/200, Iteration 9/25, Loss: 0.0194
Epoch 109/200, Iteration 10/25, Loss: 0.0248
Epoch 109/200, Iteration 11/25, Loss: 0.0072
Epoch 109/200, Iteration 12/25, Loss: 0.0088
Epoch 109/200, Iteration 13/25, Loss: 0.0194
Epoch 109/200, Iteration 14/25, Loss: 0.0181
Epoch 109/200, Iteration 15/25, Loss: 0.0193
Epoch 109/200, Iteration 16/25, Loss: 0.0282
Epoch 109/200, Iteration 17/25, Loss: 0.0210
Epoch 109/200, Iteration 18/25, Loss: 0.0257
Epoch 109/200, Iteration 19/25, Loss: 0.0300
Epoch 109/200, Iteration 20/25, Loss: 0.0138
Epoch 109/200, Iteration 21/25, Loss: 0.0182
Epoch 109/200, Iteration 22/25, Loss: 0.0166
Epoch 109/200, Iteration 23/25, Loss: 0.0138
Epoch 109/200, Iteration 24/25, Loss: 0.0123
Epoch 109/200, Iteration 25/25, Loss: 0.0328
Train Error:
 Accuracy: 88.88%, Avg loss: 0.006519, MRE: 0.561012
Test Error:
 Accuracy: 86.5%, Avg loss: 0.007181, MRE: 1.949768
Epoch 110/200, Iteration 1/25, Loss: 0.0115
Epoch 110/200, Iteration 2/25, Loss: 0.0116
Epoch 110/200, Iteration 3/25, Loss: 0.0119
Epoch 110/200, Iteration 4/25, Loss: 0.0098
Epoch 110/200, Iteration 5/25, Loss: 0.0057
Epoch 110/200, Iteration 6/25, Loss: 0.0102
Epoch 110/200, Iteration 7/25, Loss: 0.0405
Epoch 110/200, Iteration 8/25, Loss: 0.0218
Epoch 110/200, Iteration 9/25, Loss: 0.0170
Epoch 110/200, Iteration 10/25, Loss: 0.0139
Epoch 110/200, Iteration 11/25, Loss: 0.0151
Epoch 110/200, Iteration 12/25, Loss: 0.0073
Epoch 110/200, Iteration 13/25, Loss: 0.0098
Epoch 110/200, Iteration 14/25, Loss: 0.0223
Epoch 110/200, Iteration 15/25, Loss: 0.0099
Epoch 110/200, Iteration 16/25, Loss: 0.0125
Epoch 110/200, Iteration 17/25, Loss: 0.0155
Epoch 110/200, Iteration 18/25, Loss: 0.0092
Epoch 110/200, Iteration 19/25, Loss: 0.0076
Epoch 110/200, Iteration 20/25, Loss: 0.0088
Epoch 110/200, Iteration 21/25, Loss: 0.0210
Epoch 110/200, Iteration 22/25, Loss: 0.0134
Epoch 110/200, Iteration 23/25, Loss: 0.0067
Epoch 110/200, Iteration 24/25, Loss: 0.0093
Epoch 110/200, Iteration 25/25, Loss: 0.0191
Train Error:
 Accuracy: 91.62%, Avg loss: 0.006377, MRE: 0.527967
Test Error:
 Accuracy: 90.5%, Avg loss: 0.007021, MRE: 1.972240
Epoch 111/200, Iteration 1/25, Loss: 0.0098
Epoch 111/200, Iteration 2/25, Loss: 0.0272
Epoch 111/200, Iteration 3/25, Loss: 0.0173
Epoch 111/200, Iteration 4/25, Loss: 0.0084
Epoch 111/200, Iteration 5/25, Loss: 0.0151
Epoch 111/200, Iteration 6/25, Loss: 0.0177
Epoch 111/200, Iteration 7/25, Loss: 0.0146
Epoch 111/200, Iteration 8/25, Loss: 0.0174
Epoch 111/200, Iteration 9/25, Loss: 0.0074
Epoch 111/200, Iteration 10/25, Loss: 0.0180
Epoch 111/200, Iteration 11/25, Loss: 0.0179
Epoch 111/200, Iteration 12/25, Loss: 0.0099
Epoch 111/200, Iteration 13/25, Loss: 0.0201
Epoch 111/200, Iteration 14/25, Loss: 0.0082
Epoch 111/200, Iteration 15/25, Loss: 0.0093
Epoch 111/200, Iteration 16/25, Loss: 0.0308
Epoch 111/200, Iteration 17/25, Loss: 0.0083
Epoch 111/200, Iteration 18/25, Loss: 0.0095
Epoch 111/200, Iteration 19/25, Loss: 0.0076
Epoch 111/200, Iteration 20/25, Loss: 0.0311
Epoch 111/200, Iteration 21/25, Loss: 0.0078
Epoch 111/200, Iteration 22/25, Loss: 0.0102
Epoch 111/200, Iteration 23/25, Loss: 0.0152
Epoch 111/200, Iteration 24/25, Loss: 0.0339
Epoch 111/200, Iteration 25/25, Loss: 0.0086
Train Error:
 Accuracy: 96.88%, Avg loss: 0.007075, MRE: 0.547251
Test Error:
 Accuracy: 94.0%, Avg loss: 0.007702, MRE: 2.212620
Epoch 112/200, Iteration 1/25, Loss: 0.0219
Epoch 112/200, Iteration 2/25, Loss: 0.0088
Epoch 112/200, Iteration 3/25, Loss: 0.0164
Epoch 112/200, Iteration 4/25, Loss: 0.0136
Epoch 112/200, Iteration 5/25, Loss: 0.0436
Epoch 112/200, Iteration 6/25, Loss: 0.0134
Epoch 112/200, Iteration 7/25, Loss: 0.0057
Epoch 112/200, Iteration 8/25, Loss: 0.0070
Epoch 112/200, Iteration 9/25, Loss: 0.0142
Epoch 112/200, Iteration 10/25, Loss: 0.0182
Epoch 112/200, Iteration 11/25, Loss: 0.0099
Epoch 112/200, Iteration 12/25, Loss: 0.0064
Epoch 112/200, Iteration 13/25, Loss: 0.0448
Epoch 112/200, Iteration 14/25, Loss: 0.0104
Epoch 112/200, Iteration 15/25, Loss: 0.0097
Epoch 112/200, Iteration 16/25, Loss: 0.0105
Epoch 112/200, Iteration 17/25, Loss: 0.0086
Epoch 112/200, Iteration 18/25, Loss: 0.0115
Epoch 112/200, Iteration 19/25, Loss: 0.0116
Epoch 112/200, Iteration 20/25, Loss: 0.0378
Epoch 112/200, Iteration 21/25, Loss: 0.0111
Epoch 112/200, Iteration 22/25, Loss: 0.0171
Epoch 112/200, Iteration 23/25, Loss: 0.0119
Epoch 112/200, Iteration 24/25, Loss: 0.0153
Epoch 112/200, Iteration 25/25, Loss: 0.0087
Train Error:
 Accuracy: 91.25%, Avg loss: 0.006385, MRE: 0.498143
Test Error:
 Accuracy: 91.0%, Avg loss: 0.007129, MRE: 2.037567
Epoch 113/200, Iteration 1/25, Loss: 0.0062
Epoch 113/200, Iteration 2/25, Loss: 0.0201
Epoch 113/200, Iteration 3/25, Loss: 0.0113
Epoch 113/200, Iteration 4/25, Loss: 0.0078
Epoch 113/200, Iteration 5/25, Loss: 0.0073
Epoch 113/200, Iteration 6/25, Loss: 0.0240
Epoch 113/200, Iteration 7/25, Loss: 0.0117
Epoch 113/200, Iteration 8/25, Loss: 0.0104
Epoch 113/200, Iteration 9/25, Loss: 0.0367
Epoch 113/200, Iteration 10/25, Loss: 0.0120
Epoch 113/200, Iteration 11/25, Loss: 0.0088
Epoch 113/200, Iteration 12/25, Loss: 0.0125
Epoch 113/200, Iteration 13/25, Loss: 0.0101
Epoch 113/200, Iteration 14/25, Loss: 0.0115
Epoch 113/200, Iteration 15/25, Loss: 0.0145
Epoch 113/200, Iteration 16/25, Loss: 0.0121
Epoch 113/200, Iteration 17/25, Loss: 0.0082
Epoch 113/200, Iteration 18/25, Loss: 0.0208
Epoch 113/200, Iteration 19/25, Loss: 0.0130
Epoch 113/200, Iteration 20/25, Loss: 0.0142
Epoch 113/200, Iteration 21/25, Loss: 0.0141
Epoch 113/200, Iteration 22/25, Loss: 0.0135
Epoch 113/200, Iteration 23/25, Loss: 0.0196
Epoch 113/200, Iteration 24/25, Loss: 0.0085
Epoch 113/200, Iteration 25/25, Loss: 0.0074
Train Error:
 Accuracy: 89.75%, Avg loss: 0.006435, MRE: 0.550099
Test Error:
 Accuracy: 87.5%, Avg loss: 0.006971, MRE: 1.964322
Epoch 114/200, Iteration 1/25, Loss: 0.0335
Epoch 114/200, Iteration 2/25, Loss: 0.0099
Epoch 114/200, Iteration 3/25, Loss: 0.0112
Epoch 114/200, Iteration 4/25, Loss: 0.0141
Epoch 114/200, Iteration 5/25, Loss: 0.0171
Epoch 114/200, Iteration 6/25, Loss: 0.0082
Epoch 114/200, Iteration 7/25, Loss: 0.0439
Epoch 114/200, Iteration 8/25, Loss: 0.0094
Epoch 114/200, Iteration 9/25, Loss: 0.0226
Epoch 114/200, Iteration 10/25, Loss: 0.0133
Epoch 114/200, Iteration 11/25, Loss: 0.0424
Epoch 114/200, Iteration 12/25, Loss: 0.0124
Epoch 114/200, Iteration 13/25, Loss: 0.0080
Epoch 114/200, Iteration 14/25, Loss: 0.0084
Epoch 114/200, Iteration 15/25, Loss: 0.0271
Epoch 114/200, Iteration 16/25, Loss: 0.0181
Epoch 114/200, Iteration 17/25, Loss: 0.0073
Epoch 114/200, Iteration 18/25, Loss: 0.0197
Epoch 114/200, Iteration 19/25, Loss: 0.0097
Epoch 114/200, Iteration 20/25, Loss: 0.0199
Epoch 114/200, Iteration 21/25, Loss: 0.0097
Epoch 114/200, Iteration 22/25, Loss: 0.0145
Epoch 114/200, Iteration 23/25, Loss: 0.0076
Epoch 114/200, Iteration 24/25, Loss: 0.0088
Epoch 114/200, Iteration 25/25, Loss: 0.0127
Train Error:
 Accuracy: 92.12%, Avg loss: 0.006322, MRE: 0.542435
Test Error:
 Accuracy: 89.5%, Avg loss: 0.006823, MRE: 2.013501
Epoch 115/200, Iteration 1/25, Loss: 0.0111
Epoch 115/200, Iteration 2/25, Loss: 0.0278
Epoch 115/200, Iteration 3/25, Loss: 0.0268
Epoch 115/200, Iteration 4/25, Loss: 0.0155
Epoch 115/200, Iteration 5/25, Loss: 0.0269
Epoch 115/200, Iteration 6/25, Loss: 0.0121
Epoch 115/200, Iteration 7/25, Loss: 0.0296
Epoch 115/200, Iteration 8/25, Loss: 0.0133
Epoch 115/200, Iteration 9/25, Loss: 0.0165
Epoch 115/200, Iteration 10/25, Loss: 0.0086
Epoch 115/200, Iteration 11/25, Loss: 0.0096
Epoch 115/200, Iteration 12/25, Loss: 0.0113
Epoch 115/200, Iteration 13/25, Loss: 0.0059
Epoch 115/200, Iteration 14/25, Loss: 0.0096
Epoch 115/200, Iteration 15/25, Loss: 0.0093
Epoch 115/200, Iteration 16/25, Loss: 0.0121
Epoch 115/200, Iteration 17/25, Loss: 0.0376
Epoch 115/200, Iteration 18/25, Loss: 0.0120
Epoch 115/200, Iteration 19/25, Loss: 0.0098
Epoch 115/200, Iteration 20/25, Loss: 0.0078
Epoch 115/200, Iteration 21/25, Loss: 0.0086
Epoch 115/200, Iteration 22/25, Loss: 0.0130
Epoch 115/200, Iteration 23/25, Loss: 0.0265
Epoch 115/200, Iteration 24/25, Loss: 0.0132
Epoch 115/200, Iteration 25/25, Loss: 0.0129
Train Error:
 Accuracy: 93.0%, Avg loss: 0.006377, MRE: 0.540318
Test Error:
 Accuracy: 91.5%, Avg loss: 0.006951, MRE: 2.005025
Epoch 116/200, Iteration 1/25, Loss: 0.0099
Epoch 116/200, Iteration 2/25, Loss: 0.0281
Epoch 116/200, Iteration 3/25, Loss: 0.0201
Epoch 116/200, Iteration 4/25, Loss: 0.0130
Epoch 116/200, Iteration 5/25, Loss: 0.0197
Epoch 116/200, Iteration 6/25, Loss: 0.0079
Epoch 116/200, Iteration 7/25, Loss: 0.0284
Epoch 116/200, Iteration 8/25, Loss: 0.0115
Epoch 116/200, Iteration 9/25, Loss: 0.0070
Epoch 116/200, Iteration 10/25, Loss: 0.0308
Epoch 116/200, Iteration 11/25, Loss: 0.0075
Epoch 116/200, Iteration 12/25, Loss: 0.0081
Epoch 116/200, Iteration 13/25, Loss: 0.0143
Epoch 116/200, Iteration 14/25, Loss: 0.0122
Epoch 116/200, Iteration 15/25, Loss: 0.0190
Epoch 116/200, Iteration 16/25, Loss: 0.0171
Epoch 116/200, Iteration 17/25, Loss: 0.0166
Epoch 116/200, Iteration 18/25, Loss: 0.0224
Epoch 116/200, Iteration 19/25, Loss: 0.0101
Epoch 116/200, Iteration 20/25, Loss: 0.0096
Epoch 116/200, Iteration 21/25, Loss: 0.0100
Epoch 116/200, Iteration 22/25, Loss: 0.0072
Epoch 116/200, Iteration 23/25, Loss: 0.0076
Epoch 116/200, Iteration 24/25, Loss: 0.0080
Epoch 116/200, Iteration 25/25, Loss: 0.0084
Train Error:
 Accuracy: 90.5%, Avg loss: 0.006397, MRE: 0.514126
Test Error:
 Accuracy: 88.5%, Avg loss: 0.007070, MRE: 2.024183
Epoch 117/200, Iteration 1/25, Loss: 0.0130
Epoch 117/200, Iteration 2/25, Loss: 0.0188
Epoch 117/200, Iteration 3/25, Loss: 0.0112
Epoch 117/200, Iteration 4/25, Loss: 0.0078
Epoch 117/200, Iteration 5/25, Loss: 0.0120
Epoch 117/200, Iteration 6/25, Loss: 0.0094
Epoch 117/200, Iteration 7/25, Loss: 0.0195
Epoch 117/200, Iteration 8/25, Loss: 0.0152
Epoch 117/200, Iteration 9/25, Loss: 0.0115
Epoch 117/200, Iteration 10/25, Loss: 0.0137
Epoch 117/200, Iteration 11/25, Loss: 0.0102
Epoch 117/200, Iteration 12/25, Loss: 0.0077
Epoch 117/200, Iteration 13/25, Loss: 0.0479
Epoch 117/200, Iteration 14/25, Loss: 0.0202
Epoch 117/200, Iteration 15/25, Loss: 0.0154
Epoch 117/200, Iteration 16/25, Loss: 0.0094
Epoch 117/200, Iteration 17/25, Loss: 0.0177
Epoch 117/200, Iteration 18/25, Loss: 0.0176
Epoch 117/200, Iteration 19/25, Loss: 0.0230
Epoch 117/200, Iteration 20/25, Loss: 0.0111
Epoch 117/200, Iteration 21/25, Loss: 0.0144
Epoch 117/200, Iteration 22/25, Loss: 0.0077
Epoch 117/200, Iteration 23/25, Loss: 0.0170
Epoch 117/200, Iteration 24/25, Loss: 0.0157
Epoch 117/200, Iteration 25/25, Loss: 0.0198
Train Error:
 Accuracy: 87.12%, Avg loss: 0.006494, MRE: 0.532238
Test Error:
 Accuracy: 84.0%, Avg loss: 0.007231, MRE: 2.017932
Epoch 118/200, Iteration 1/25, Loss: 0.0070
Epoch 118/200, Iteration 2/25, Loss: 0.0111
Epoch 118/200, Iteration 3/25, Loss: 0.0100
Epoch 118/200, Iteration 4/25, Loss: 0.0088
Epoch 118/200, Iteration 5/25, Loss: 0.0145
Epoch 118/200, Iteration 6/25, Loss: 0.0188
Epoch 118/200, Iteration 7/25, Loss: 0.0188
Epoch 118/200, Iteration 8/25, Loss: 0.0222
Epoch 118/200, Iteration 9/25, Loss: 0.0129
Epoch 118/200, Iteration 10/25, Loss: 0.0204
Epoch 118/200, Iteration 11/25, Loss: 0.0188
Epoch 118/200, Iteration 12/25, Loss: 0.0098
Epoch 118/200, Iteration 13/25, Loss: 0.0141
Epoch 118/200, Iteration 14/25, Loss: 0.0151
Epoch 118/200, Iteration 15/25, Loss: 0.0103
Epoch 118/200, Iteration 16/25, Loss: 0.0101
Epoch 118/200, Iteration 17/25, Loss: 0.0140
Epoch 118/200, Iteration 18/25, Loss: 0.0425
Epoch 118/200, Iteration 19/25, Loss: 0.0068
Epoch 118/200, Iteration 20/25, Loss: 0.0598
Epoch 118/200, Iteration 21/25, Loss: 0.0125
Epoch 118/200, Iteration 22/25, Loss: 0.0209
Epoch 118/200, Iteration 23/25, Loss: 0.0088
Epoch 118/200, Iteration 24/25, Loss: 0.0100
Epoch 118/200, Iteration 25/25, Loss: 0.0384
Train Error:
 Accuracy: 72.88%, Avg loss: 0.007988, MRE: 0.612067
Test Error:
 Accuracy: 69.0%, Avg loss: 0.009131, MRE: 2.003921
Epoch 119/200, Iteration 1/25, Loss: 0.0105
Epoch 119/200, Iteration 2/25, Loss: 0.0113
Epoch 119/200, Iteration 3/25, Loss: 0.0156
Epoch 119/200, Iteration 4/25, Loss: 0.0088
Epoch 119/200, Iteration 5/25, Loss: 0.0123
Epoch 119/200, Iteration 6/25, Loss: 0.0286
Epoch 119/200, Iteration 7/25, Loss: 0.0210
Epoch 119/200, Iteration 8/25, Loss: 0.0093
Epoch 119/200, Iteration 9/25, Loss: 0.0139
Epoch 119/200, Iteration 10/25, Loss: 0.0072
Epoch 119/200, Iteration 11/25, Loss: 0.0107
Epoch 119/200, Iteration 12/25, Loss: 0.0199
Epoch 119/200, Iteration 13/25, Loss: 0.0095
Epoch 119/200, Iteration 14/25, Loss: 0.0096
Epoch 119/200, Iteration 15/25, Loss: 0.0144
Epoch 119/200, Iteration 16/25, Loss: 0.0083
Epoch 119/200, Iteration 17/25, Loss: 0.0060
Epoch 119/200, Iteration 18/25, Loss: 0.0120
Epoch 119/200, Iteration 19/25, Loss: 0.0126
Epoch 119/200, Iteration 20/25, Loss: 0.0088
Epoch 119/200, Iteration 21/25, Loss: 0.0175
Epoch 119/200, Iteration 22/25, Loss: 0.0131
Epoch 119/200, Iteration 23/25, Loss: 0.0127
Epoch 119/200, Iteration 24/25, Loss: 0.0175
Epoch 119/200, Iteration 25/25, Loss: 0.0266
Train Error:
 Accuracy: 81.38%, Avg loss: 0.006921, MRE: 0.566188
Test Error:
 Accuracy: 77.0%, Avg loss: 0.007663, MRE: 1.868088
Epoch 120/200, Iteration 1/25, Loss: 0.0087
Epoch 120/200, Iteration 2/25, Loss: 0.0190
Epoch 120/200, Iteration 3/25, Loss: 0.0085
Epoch 120/200, Iteration 4/25, Loss: 0.0140
Epoch 120/200, Iteration 5/25, Loss: 0.0180
Epoch 120/200, Iteration 6/25, Loss: 0.0098
Epoch 120/200, Iteration 7/25, Loss: 0.0176
Epoch 120/200, Iteration 8/25, Loss: 0.0138
Epoch 120/200, Iteration 9/25, Loss: 0.0117
Epoch 120/200, Iteration 10/25, Loss: 0.0279
Epoch 120/200, Iteration 11/25, Loss: 0.0109
Epoch 120/200, Iteration 12/25, Loss: 0.0171
Epoch 120/200, Iteration 13/25, Loss: 0.0097
Epoch 120/200, Iteration 14/25, Loss: 0.0172
Epoch 120/200, Iteration 15/25, Loss: 0.0158
Epoch 120/200, Iteration 16/25, Loss: 0.0103
Epoch 120/200, Iteration 17/25, Loss: 0.0181
Epoch 120/200, Iteration 18/25, Loss: 0.0104
Epoch 120/200, Iteration 19/25, Loss: 0.0169
Epoch 120/200, Iteration 20/25, Loss: 0.0299
Epoch 120/200, Iteration 21/25, Loss: 0.0088
Epoch 120/200, Iteration 22/25, Loss: 0.0093
Epoch 120/200, Iteration 23/25, Loss: 0.0265
Epoch 120/200, Iteration 24/25, Loss: 0.0157
Epoch 120/200, Iteration 25/25, Loss: 0.0124
Train Error:
 Accuracy: 96.38%, Avg loss: 0.006602, MRE: 0.490750
Test Error:
 Accuracy: 93.5%, Avg loss: 0.007291, MRE: 2.086495
Epoch 121/200, Iteration 1/25, Loss: 0.0149
Epoch 121/200, Iteration 2/25, Loss: 0.0091
Epoch 121/200, Iteration 3/25, Loss: 0.0204
Epoch 121/200, Iteration 4/25, Loss: 0.0260
Epoch 121/200, Iteration 5/25, Loss: 0.0114
Epoch 121/200, Iteration 6/25, Loss: 0.0120
Epoch 121/200, Iteration 7/25, Loss: 0.0135
Epoch 121/200, Iteration 8/25, Loss: 0.0092
Epoch 121/200, Iteration 9/25, Loss: 0.0152
Epoch 121/200, Iteration 10/25, Loss: 0.0059
Epoch 121/200, Iteration 11/25, Loss: 0.0178
Epoch 121/200, Iteration 12/25, Loss: 0.0142
Epoch 121/200, Iteration 13/25, Loss: 0.0072
Epoch 121/200, Iteration 14/25, Loss: 0.0090
Epoch 121/200, Iteration 15/25, Loss: 0.0088
Epoch 121/200, Iteration 16/25, Loss: 0.0174
Epoch 121/200, Iteration 17/25, Loss: 0.0218
Epoch 121/200, Iteration 18/25, Loss: 0.0164
Epoch 121/200, Iteration 19/25, Loss: 0.0155
Epoch 121/200, Iteration 20/25, Loss: 0.0424
Epoch 121/200, Iteration 21/25, Loss: 0.0165
Epoch 121/200, Iteration 22/25, Loss: 0.0120
Epoch 121/200, Iteration 23/25, Loss: 0.0073
Epoch 121/200, Iteration 24/25, Loss: 0.0088
Epoch 121/200, Iteration 25/25, Loss: 0.0175
Train Error:
 Accuracy: 89.88%, Avg loss: 0.006449, MRE: 0.566936
Test Error:
 Accuracy: 86.0%, Avg loss: 0.007063, MRE: 1.991416
Epoch 122/200, Iteration 1/25, Loss: 0.0095
Epoch 122/200, Iteration 2/25, Loss: 0.0072
Epoch 122/200, Iteration 3/25, Loss: 0.0113
Epoch 122/200, Iteration 4/25, Loss: 0.0150
Epoch 122/200, Iteration 5/25, Loss: 0.0110
Epoch 122/200, Iteration 6/25, Loss: 0.0306
Epoch 122/200, Iteration 7/25, Loss: 0.0168
Epoch 122/200, Iteration 8/25, Loss: 0.0129
Epoch 122/200, Iteration 9/25, Loss: 0.0283
Epoch 122/200, Iteration 10/25, Loss: 0.0213
Epoch 122/200, Iteration 11/25, Loss: 0.0085
Epoch 122/200, Iteration 12/25, Loss: 0.0158
Epoch 122/200, Iteration 13/25, Loss: 0.0111
Epoch 122/200, Iteration 14/25, Loss: 0.0182
Epoch 122/200, Iteration 15/25, Loss: 0.0123
Epoch 122/200, Iteration 16/25, Loss: 0.0245
Epoch 122/200, Iteration 17/25, Loss: 0.0189
Epoch 122/200, Iteration 18/25, Loss: 0.0104
Epoch 122/200, Iteration 19/25, Loss: 0.0137
Epoch 122/200, Iteration 20/25, Loss: 0.0110
Epoch 122/200, Iteration 21/25, Loss: 0.0144
Epoch 122/200, Iteration 22/25, Loss: 0.0083
Epoch 122/200, Iteration 23/25, Loss: 0.0155
Epoch 122/200, Iteration 24/25, Loss: 0.0107
Epoch 122/200, Iteration 25/25, Loss: 0.0163
Train Error:
 Accuracy: 93.38%, Avg loss: 0.006319, MRE: 0.513630
Test Error:
 Accuracy: 92.5%, Avg loss: 0.006882, MRE: 1.929422
Epoch 123/200, Iteration 1/25, Loss: 0.0126
Epoch 123/200, Iteration 2/25, Loss: 0.0268
Epoch 123/200, Iteration 3/25, Loss: 0.0109
Epoch 123/200, Iteration 4/25, Loss: 0.0184
Epoch 123/200, Iteration 5/25, Loss: 0.0202
Epoch 123/200, Iteration 6/25, Loss: 0.0170
Epoch 123/200, Iteration 7/25, Loss: 0.0050
Epoch 123/200, Iteration 8/25, Loss: 0.0115
Epoch 123/200, Iteration 9/25, Loss: 0.0126
Epoch 123/200, Iteration 10/25, Loss: 0.0120
Epoch 123/200, Iteration 11/25, Loss: 0.0215
Epoch 123/200, Iteration 12/25, Loss: 0.0095
Epoch 123/200, Iteration 13/25, Loss: 0.0120
Epoch 123/200, Iteration 14/25, Loss: 0.0224
Epoch 123/200, Iteration 15/25, Loss: 0.0258
Epoch 123/200, Iteration 16/25, Loss: 0.0089
Epoch 123/200, Iteration 17/25, Loss: 0.0292
Epoch 123/200, Iteration 18/25, Loss: 0.0075
Epoch 123/200, Iteration 19/25, Loss: 0.0101
Epoch 123/200, Iteration 20/25, Loss: 0.0354
Epoch 123/200, Iteration 21/25, Loss: 0.0171
Epoch 123/200, Iteration 22/25, Loss: 0.0107
Epoch 123/200, Iteration 23/25, Loss: 0.0281
Epoch 123/200, Iteration 24/25, Loss: 0.0148
Epoch 123/200, Iteration 25/25, Loss: 0.0129
Train Error:
 Accuracy: 77.12%, Avg loss: 0.007415, MRE: 0.612508
Test Error:
 Accuracy: 71.5%, Avg loss: 0.008315, MRE: 1.785664
Epoch 124/200, Iteration 1/25, Loss: 0.0149
Epoch 124/200, Iteration 2/25, Loss: 0.0109
Epoch 124/200, Iteration 3/25, Loss: 0.0138
Epoch 124/200, Iteration 4/25, Loss: 0.0109
Epoch 124/200, Iteration 5/25, Loss: 0.0257
Epoch 124/200, Iteration 6/25, Loss: 0.0073
Epoch 124/200, Iteration 7/25, Loss: 0.0241
Epoch 124/200, Iteration 8/25, Loss: 0.0214
Epoch 124/200, Iteration 9/25, Loss: 0.0159
Epoch 124/200, Iteration 10/25, Loss: 0.0160
Epoch 124/200, Iteration 11/25, Loss: 0.0144
Epoch 124/200, Iteration 12/25, Loss: 0.0208
Epoch 124/200, Iteration 13/25, Loss: 0.0242
Epoch 124/200, Iteration 17/25, Loss: 0.0162
Epoch 124/200, Iteration 18/25, Loss: 0.0250
Epoch 124/200, Iteration 19/25, Loss: 0.0124
Epoch 124/200, Iteration 20/25, Loss: 0.0092
Epoch 124/200, Iteration 21/25, Loss: 0.0371
Epoch 124/200, Iteration 22/25, Loss: 0.0113
Epoch 124/200, Iteration 23/25, Loss: 0.0157
Epoch 124/200, Iteration 24/25, Loss: 0.0075
Epoch 124/200, Iteration 25/25, Loss: 0.0094
Train Error:
 Accuracy: 83.62%, Avg loss: 0.006885, MRE: 0.593158
Test Error:
 Accuracy: 80.0%, Avg loss: 0.007295, MRE: 1.683412
Epoch 125/200, Iteration 1/25, Loss: 0.0257
Epoch 125/200, Iteration 2/25, Loss: 0.0137
Epoch 125/200, Iteration 3/25, Loss: 0.0122
Epoch 125/200, Iteration 4/25, Loss: 0.0213
Epoch 125/200, Iteration 5/25, Loss: 0.0199
Epoch 125/200, Iteration 6/25, Loss: 0.0180
Epoch 125/200, Iteration 7/25, Loss: 0.0202
Epoch 125/200, Iteration 8/25, Loss: 0.0095
Epoch 125/200, Iteration 9/25, Loss: 0.0086
Epoch 125/200, Iteration 10/25, Loss: 0.0104
Epoch 125/200, Iteration 11/25, Loss: 0.0124
Epoch 125/200, Iteration 12/25, Loss: 0.0241
Epoch 125/200, Iteration 13/25, Loss: 0.0111
Epoch 125/200, Iteration 14/25, Loss: 0.0110
Epoch 125/200, Iteration 15/25, Loss: 0.0156
Epoch 125/200, Iteration 16/25, Loss: 0.0121
Epoch 125/200, Iteration 17/25, Loss: 0.0168
Epoch 125/200, Iteration 18/25, Loss: 0.0081
Epoch 125/200, Iteration 19/25, Loss: 0.0069
Epoch 125/200, Iteration 20/25, Loss: 0.0227
Epoch 125/200, Iteration 21/25, Loss: 0.0224
Epoch 125/200, Iteration 22/25, Loss: 0.0094
Epoch 125/200, Iteration 23/25, Loss: 0.0135
Epoch 125/200, Iteration 24/25, Loss: 0.0137
Epoch 125/200, Iteration 25/25, Loss: 0.0091
Train Error:
 Accuracy: 86.62%, Avg loss: 0.006513, MRE: 0.535491
